match_id,team,start_minute,end_minute,pass_count,score_context,phase_context,intensity_context,density,clustering_coefficient,avg_betweenness_centrality,avg_eigenvector_centrality,avg_path_length,centralization,normalized_path_length,normalized_centralization
3754143,Liverpool,33,38,23,tied,middle,low,0.016156462585034014,0.0,0.01945921985815603,0.15926104290651907,0.19901960784313724,0.07003546099290779,5.024630541871922,0.06857638888888888
3754143,Liverpool,34,39,20,tied,middle,low,0.013605442176870748,0.0,0.00274822695035461,0.0,0.13071895424836602,0.09441489361702128,7.6499999999999995,0.09244791666666669
3754143,Newcastle United,34,39,21,tied,middle,low,0.013605442176870748,0.021427228739708728,0.002083333333333333,0.1049863330160421,0.1693121693121693,0.05097517730496454,5.90625,0.049913194444444454
3754143,Liverpool,35,40,31,tied,middle,medium,0.022108843537414966,0.0,0.01152482269503546,0.10299189599424062,0.10863095238095237,0.12898936170212763,9.205479452054796,0.12630208333333331
3754143,Newcastle United,35,40,22,tied,middle,low,0.01445578231292517,0.021427228739708728,0.0013508949679162446,0.09998257012129803,0.1087719298245614,0.0500886524822695,9.193548387096776,0.04904513888888889
3754143,Liverpool,36,41,33,tied,middle,medium,0.023809523809523808,0.0,0.042638984214138635,0.09483200514784368,0.18784425451092118,0.12721631205673758,5.323559150657229,0.12456597222222222
3754143,Newcastle United,36,41,20,tied,middle,low,0.01445578231292517,0.021427228739708728,0.002026342451874367,0.09988805020685174,0.13756613756613756,0.0500886524822695,7.26923076923077,0.04904513888888889
3754143,Liverpool,37,42,36,tied,middle,medium,0.025510204081632654,0.031767633331903036,0.021905315072959973,0.13588189163975223,0.12372739250209606,0.12544326241134748,8.082284607938044,0.12282986111111109
3754143,Newcastle United,37,42,23,tied,middle,low,0.017006802721088437,0.038434031460797165,0.001914087685364281,0.09917659499247722,0.11337868480725624,0.047429078014184396,8.82,0.046440972222222224
3754143,Liverpool,38,43,38,tied,middle,medium,0.026360544217687076,0.03474272088509915,0.023822892040977147,0.1061228207864454,0.12008281573498966,0.14627659574468083,8.327586206896552,0.14322916666666666
3754143,Newcastle United,38,43,29,tied,middle,medium,0.021258503401360544,0.047004922956680656,0.010126841243862521,0.0,0.13549382716049382,0.06471631205673758,7.380410022779044,0.06336805555555555
3754143,Liverpool,39,44,33,tied,middle,medium,0.02295918367346939,0.017141782991766982,0.026647732247614037,0.1261594356172495,0.14861660079051384,0.06294326241134751,6.7287234042553195,0.06163194444444444
3754143,Newcastle United,39,44,22,tied,middle,low,0.017006802721088437,0.015306122448979591,0.008522727272727272,0.1293190634995541,0.1726844583987441,0.06914893617021277,5.790909090909091,0.06770833333333334
3754143,Liverpool,40,45,21,tied,middle,low,0.01445578231292517,0.02380952380952381,0.0013105149552883133,0.09636375431859323,0.11851851851851851,0.050088652482269506,8.4375,0.049045138888888895
3754143,Liverpool,41,46,32,tied,middle,medium,0.022108843537414966,0.03571428571428571,0.0064614020731042,0.10032998240648834,0.11796536796536795,0.06382978723404255,8.477064220183488,0.0625
3754143,Liverpool,42,47,25,tied,middle,low,0.01870748299319728,0.0,0.005301418439716312,0.11403513706505895,0.12126068376068375,0.11081560283687944,8.246696035242291,0.10850694444444446
3754143,Newcastle United,42,47,22,tied,middle,low,0.017006802721088437,0.030612244897959183,0.0067966903073286055,0.13499704628405412,0.15303030303030302,0.06914893617021277,6.534653465346535,0.06770833333333334
3754143,Liverpool,43,48,25,tied,middle,low,0.01870748299319728,0.0,0.009379432624113474,0.10210081954668249,0.1476190476190476,0.11081560283687944,6.774193548387098,0.10850694444444446
3754143,Newcastle United,43,48,20,tied,middle,low,0.013605442176870748,0.0,0.0030043341213553975,0.14042616650856551,0.14705882352941174,0.0726950354609929,6.800000000000001,0.07118055555555555
3754143,Liverpool,44,49,34,tied,middle,medium,0.02295918367346939,0.026486504233941385,0.009633569739952717,0.09304963354216862,0.1267156862745098,0.10638297872340426,7.891682785299807,0.10416666666666667
3754143,Newcastle United,44,49,23,tied,middle,low,0.015306122448979591,0.0,0.0062056737588652485,0.12399247196691625,0.17384370015948963,0.07092198581560283,5.752293577981652,0.06944444444444445
3754143,Liverpool,45,50,40,tied,middle,medium,0.027210884353741496,0.026159463515050815,0.03334897788902795,0.08702024792074414,0.15297562519784744,0.10195035460992909,6.53698913605794,0.09982638888888891
3754143,Newcastle United,45,50,24,tied,middle,low,0.016156462585034014,0.0,0.006931012250161186,0.12378898293761594,0.1641025641025641,0.07003546099290779,6.09375,0.06857638888888888
3754143,Liverpool,46,51,30,tied,middle,medium,0.01870748299319728,0.014285714285714287,0.025092506938020346,0.11798815682685307,0.21352380952380953,0.11081560283687944,4.683318465655664,0.10850694444444446
3754143,Newcastle United,46,51,28,tied,middle,medium,0.01870748299319728,0.0,0.004716312056737588,0.1034882107949272,0.12727272727272726,0.0673758865248227,7.857142857142858,0.06597222222222222
